customer_id,customer_code,full_name,gender,birth_date,email,phone,segment,job_segment,city,province,registration_date,branch_id,is_active,credit_score,estimated_salary
155,CST000155,Dimas Permata,M,1984-09-29,dimasperma44@mail.com,081229667066,RETAIL,Wirausaha,Tangerang,Banten,2012-09-30,9,True,476,5000000
156,CST000156,Vino Nugroho,M,1999-10-04,vinonugroh904@icloud.com,085801462638,RETAIL,PNS,Batam,Kepulauan Riau,2019-03-30,23,True,678,34000000
157,CST000157,Zara Nasution,F,2000-01-27,zaranasuti398@outlook.com,082105930407,RETAIL,Wirausaha,Tangerang,Jawa Barat,2017-03-19,8,True,536,37000000
158,CST000158,Zaki Setiawan,M,1989-11-05,zakisetiaw958@yahoo.com,082139559059,RETAIL,Wirausaha,Malang,Bali,2017-12-16,10,True,419,8500000
159,CST000159,Ivan Lubis,M,1974-08-18,ivanlubis540@mail.com,081259325250,RETAIL,Karyawan Swasta,Medan,Kalimantan Selatan,2010-06-13,17,True,891,7500000
160,CST000160,Sari Harahap,F,1990-06-28,sariharaha104@outlook.com,085152267528,RETAIL,Profesional,Semarang,Kalimantan Timur,2023-02-22,19,True,593,22500000
161,CST000161,Ayu Rahayu,F,1955-02-28,ayurahayu401@icloud.com,081229593917,RETAIL,TNI/POLRI,Semarang,Sumatera Utara,2022-11-06,11,True,853,8500000
162,CST000162,Kartika Santoso,F,1978-10-17,kartikasan256@gmail.com,085241006762,PRIORITY,Ibu Rumah Tangga,Batam,Sumatera Utara,2014-09-14,18,True,824,33500000
163,CST000163,Fajar Mulyono,M,1961-08-12,fajarmulyo302@gmail.com,085241152621,RETAIL,TNI/POLRI,Bogor,Sulawesi Selatan,2010-10-01,20,True,760,4500000
164,CST000164,Qita Rahayu,F,1993-12-14,qitarahayu55@gmail.com,085233688444,RETAIL,PNS,Batam,Sulawesi Selatan,2013-07-10,18,True,478,6000000
165,CST000165,Siti Wahyudi,F,1962-11-11,sitiwahyud844@icloud.com,085831032417,PRIORITY,Pensiunan,Batam,Riau,2016-08-09,16,True,535,8500000
166,CST000166,Bella Hidayat,F,1989-03-22,bellahiday192@mail.com,081247743490,RETAIL,TNI/POLRI,Bandung,Kalimantan Timur,2018-04-15,12,True,611,40500000
167,CST000167,Sandi Wijaya,M,1989-09-23,sandiwijay429@icloud.com,085893741608,RETAIL,Karyawan Swasta,Medan,Kepulauan Riau,2021-09-20,15,True,485,16500000
168,CST000168,Rizki Wijaya,M,1992-12-25,rizkiwijay700@mail.com,082229451168,RETAIL,Profesional,Makassar,Bali,2011-10-04,15,False,406,47500000
169,CST000169,Fitri Wahyudi,F,1968-06-04,fitriwahyu581@icloud.com,087811914856,RETAIL,Ibu Rumah Tangga,Pontianak,Sulawesi Selatan,2013-04-29,16,True,541,28500000
170,CST000170,Umar Lubis,M,1991-01-15,umarlubis406@outlook.com,082207450544,RETAIL,Ibu Rumah Tangga,Cirebon,Jawa Barat,2010-11-14,8,True,898,31000000
171,CST000171,Eka Manurung,F,1992-05-22,ekamanurun662@gmail.com,082273678508,RETAIL,TNI/POLRI,Palembang,DI Yogyakarta,2023-07-27,17,True,799,36500000
172,CST000172,Fajar Wibowo,M,1973-01-03,fajarwibow256@gmail.com,085805345786,RETAIL,TNI/POLRI,Cirebon,DKI Jakarta,2011-04-18,8,True,704,31500000
173,CST000173,Cahyo Gunawan,M,2004-06-18,cahyogunaw353@yahoo.com,085114060293,PRIORITY,Wirausaha,Cirebon,Jawa Timur,2017-11-05,9,True,662,4000000
174,CST000174,Qori Susanto,M,1970-07-16,qorisusant821@gmail.com,082249446657,RETAIL,Ibu Rumah Tangga,Palembang,Kalimantan Timur,2023-06-26,17,True,603,40000000
175,CST000175,Budi Hermawan,M,1988-07-28,budihermaw663@icloud.com,087844171545,PRIORITY,Pensiunan,Manado,DI Yogyakarta,2022-08-05,21,True,476,36000000
176,CST000176,Dimas Wijaya,M,1991-04-03,dimaswijay698@yahoo.com,081274466609,RETAIL,Wirausaha,Bogor,DI Yogyakarta,2017-03-03,23,True,673,43500000
177,CST000177,Zara Harahap,F,1987-03-01,zaraharaha308@yahoo.com,087724172482,PRIORITY,Profesional,Manado,Jawa Barat,2021-05-18,8,True,781,22500000
178,CST000178,Vera Safitri,F,1984-09-21,verasafitr267@icloud.com,085171709991,RETAIL,Wirausaha,Solo,Jawa Barat,2018-05-03,22,True,552,29000000
179,CST000179,Cahyo Permata,M,1968-07-11,cahyoperma206@outlook.com,085797252175,RETAIL,Karyawan Swasta,Bogor,Kalimantan Timur,2013-01-30,2,True,540,16000000
180,CST000180,Tono Sihombing,M,1969-03-19,tonosihomb805@gmail.com,082196666760,RETAIL,Wirausaha,Pekanbaru,DKI Jakarta,2020-12-24,11,True,671,15000000
181,CST000181,Wahyu Santoso,M,1977-04-28,wahyusanto711@outlook.com,085121689421,PRIORITY,Pensiunan,Palembang,Riau,2015-01-28,24,True,668,24500000
182,CST000182,Yuli Harahap,F,1967-01-02,yuliharaha924@mail.com,085232603323,RETAIL,Karyawan Swasta,Medan,Sumatera Utara,2017-09-08,23,True,419,27000000
183,CST000183,Ulfa Siregar,F,1959-05-12,ulfasirega50@gmail.com,081201676184,RETAIL,Karyawan Swasta,Depok,DI Yogyakarta,2023-04-28,22,True,554,29500000
184,CST000184,Wahyu Hermawan,M,1979-03-22,wahyuherma621@yahoo.com,085718914117,RETAIL,Wirausaha,Makassar,Kalimantan Selatan,2023-12-20,17,False,583,48000000
185,CST000185,Feni Rahayu,F,1958-07-15,fenirahayu509@yahoo.com,085853001197,RETAIL,TNI/POLRI,Solo,Jawa Barat,2022-04-18,24,True,863,19000000
186,CST000186,Putra Nugroho,M,1978-09-11,putranugro52@gmail.com,082104556110,RETAIL,Karyawan Swasta,Cirebon,Kalimantan Timur,2020-05-31,6,True,857,31000000
187,CST000187,Yuli Manurung,F,1963-05-04,yulimanuru835@outlook.com,082116674676,RETAIL,Karyawan Swasta,Medan,Jawa Tengah,2018-05-11,23,True,882,13000000
188,CST000188,Oki Nasution,M,1998-04-21,okinasutio695@mail.com,082196590277,RETAIL,Pelajar/Mahasiswa,Yogyakarta,DKI Jakarta,2022-10-05,3,True,560,3500000
189,CST000189,Wahyu Permata,M,1985-05-08,wahyuperma536@icloud.com,081363756289,RETAIL,Karyawan Swasta,Solo,Kalimantan Selatan,2021-08-23,16,True,845,13500000
190,CST000190,Zaki Gunawan,M,1983-10-07,zakigunawa339@outlook.com,081283866317,RETAIL,Ibu Rumah Tangga,Bandung,Kalimantan Selatan,2015-05-28,16,True,460,34500000
191,CST000191,Doni Purnomo,M,1991-12-29,donipurnom571@icloud.com,081219948837,VIP,Profesional,Surabaya,Kalimantan Selatan,2010-10-21,8,True,569,38500000
192,CST000192,Sari Harahap,F,1987-08-05,sariharaha117@gmail.com,082205548851,RETAIL,Karyawan Swasta,Malang,Jawa Tengah,2020-02-25,23,True,609,9500000
193,CST000193,Putri Wibowo,F,1971-10-29,putriwibow953@mail.com,082273516091,RETAIL,Ibu Rumah Tangga,Yogyakarta,Kalimantan Timur,2012-09-16,19,False,468,34500000
194,CST000194,Rudi Manurung,M,1959-05-11,rudimanuru958@mail.com,087878292216,RETAIL,Profesional,Solo,Sumatera Selatan,2022-05-30,14,False,868,47000000
195,CST000195,Joko Purnomo,M,1985-10-04,jokopurnom464@yahoo.com,082169848583,RETAIL,Pensiunan,Cirebon,Sumatera Utara,2016-08-06,22,True,763,44500000
196,CST000196,Rudi Siregar,M,1983-12-03,rudisirega780@outlook.com,087779968460,RETAIL,PNS,Batam,Jawa Tengah,2012-08-03,2,True,502,20000000
197,CST000197,Kevin Harahap,M,1977-06-24,kevinharah860@gmail.com,085138057198,PRIORITY,Pelajar/Mahasiswa,Semarang,Bali,2013-04-14,23,True,740,6000000
198,CST000198,Indah Wahyudi,F,1983-01-19,indahwahyu56@gmail.com,085139735989,RETAIL,Wirausaha,Palembang,Riau,2022-05-21,6,False,438,14500000
199,CST000199,Yanuar Hermawan,M,1965-09-15,yanuarherm42@mail.com,085184229405,RETAIL,Karyawan Swasta,Surabaya,Jawa Tengah,2018-06-18,11,True,796,43000000
200,CST000200,Liana Lestari,F,2004-05-10,lianalesta75@outlook.com,087732818268,RETAIL,TNI/POLRI,Pekanbaru,Jawa Timur,2018-01-12,7,True,569,26000000
201,CST000201,Citra Sihombing,F,2002-08-05,citrasihom575@gmail.com,081357399305,RETAIL,TNI/POLRI,Batam,Banten,2020-08-26,18,True,412,36000000
202,CST000202,Maya Lestari,F,2000-08-22,mayalestar499@gmail.com,085135811288,RETAIL,TNI/POLRI,Depok,Kalimantan Timur,2019-12-30,21,True,842,46500000
203,CST000203,Winda Prasetyo,F,1973-06-11,windaprase849@mail.com,081320750110,RETAIL,Pensiunan,Banjarmasin,Jawa Barat,2022-01-23,19,True,866,19500000
204,CST000204,Indah Mulyono,F,1991-04-14,indahmulyo324@gmail.com,085718091901,RETAIL,TNI/POLRI,Palembang,Kepulauan Riau,2019-09-18,22,True,444,21000000
205,CST000205,Indah Purnomo,F,1957-10-06,indahpurno161@icloud.com,082226842450,RETAIL,Karyawan Swasta,Medan,DKI Jakarta,2020-08-18,1,True,601,37000000
206,CST000206,Kevin Wibowo,M,1985-11-06,kevinwibow423@icloud.com,082122394312,RETAIL,PNS,Banjarmasin,Riau,2014-10-01,21,True,548,45500000
207,CST000207,Joko Prasetyo,M,1972-09-16,jokopraset499@outlook.com,085223149135,RETAIL,Profesional,Balikpapan,Kalimantan Timur,2023-01-09,10,True,478,39000000
208,CST000208,Vera Saputra,F,1993-06-04,verasaputr5@outlook.com,082236452577,RETAIL,Pensiunan,Malang,Bali,2013-10-13,4,True,710,8000000
209,CST000209,Xena Anggraini,F,1967-07-24,xenaanggra202@outlook.com,081310809969,RETAIL,PNS,Banjarmasin,Banten,2022-01-30,18,True,676,33000000
210,CST000210,Maman Purnomo,M,1975-01-13,mamanpurno751@outlook.com,082178816580,RETAIL,Karyawan Swasta,Solo,Jawa Tengah,2023-03-24,15,True,689,39000000
211,CST000211,Yanuar Manurung,M,1998-05-18,yanuarmanu42@yahoo.com,085831453038,PRIORITY,Profesional,Batam,Riau,2018-01-18,15,True,420,44500000
212,CST000212,Fitri Panjaitan,F,2001-10-10,fitripanja855@outlook.com,087889266591,RETAIL,Pelajar/Mahasiswa,Semarang,Bali,2016-02-19,13,True,844,25000000
213,CST000213,Vera Gunawan,F,1955-08-05,veragunawa904@yahoo.com,085823184322,RETAIL,TNI/POLRI,Cirebon,Jawa Timur,2021-04-04,14,True,768,10000000
214,CST000214,Rini Gunawan,F,1997-12-22,rinigunawa605@yahoo.com,085703029922,RETAIL,PNS,Pontianak,Jawa Tengah,2014-09-23,2,True,872,14500000
215,CST000215,Putri Nasution,F,1956-09-02,putrinasut970@gmail.com,082279772369,RETAIL,Karyawan Swasta,Balikpapan,Kalimantan Timur,2016-05-11,17,True,770,46500000
216,CST000216,Zara Mulyono,F,1961-03-05,zaramulyon388@mail.com,082110388629,RETAIL,Ibu Rumah Tangga,Balikpapan,Sulawesi Selatan,2015-02-26,2,True,672,35000000
217,CST000217,Eko Gunawan,M,1966-09-10,ekogunawan553@gmail.com,085786508637,RETAIL,Pelajar/Mahasiswa,Pekanbaru,Sulawesi Selatan,2023-07-15,24,False,828,47500000
218,CST000218,Oki Susanto,M,1977-11-01,okisusanto785@yahoo.com,081349864300,RETAIL,TNI/POLRI,Solo,DKI Jakarta,2020-09-13,13,True,752,23000000
219,CST000219,Hana Prasetyo,F,1968-11-19,hanapraset668@icloud.com,085148695946,RETAIL,Pelajar/Mahasiswa,Banjarmasin,Kepulauan Riau,2019-07-23,18,True,589,38500000
220,CST000220,Eka Nugroho,F,1985-11-22,ekanugroho754@yahoo.com,081337213865,PRIORITY,PNS,Tangerang,Sumatera Selatan,2018-12-06,21,True,446,12000000
221,CST000221,Zara Lubis,F,1994-01-22,zaralubis66@outlook.com,082251906698,RETAIL,PNS,Tangerang,Kalimantan Timur,2011-12-24,16,True,503,45000000
222,CST000222,Citra Wijaya,F,2000-10-20,citrawijay716@yahoo.com,087820530214,RETAIL,Profesional,Cirebon,Sumatera Selatan,2021-07-27,13,True,665,3500000
223,CST000223,Eko Kusuma,M,2004-04-22,ekokusuma744@icloud.com,087855439376,RETAIL,Pensiunan,Tangerang,Sumatera Selatan,2016-05-19,17,True,437,35000000
224,CST000224,Gita Prasetyo,F,2001-01-18,gitapraset898@icloud.com,087847697357,RETAIL,PNS,Malang,Jawa Barat,2015-10-13,9,True,724,17000000
225,CST000225,Aditya Saputra,M,1992-01-01,adityasapu529@icloud.com,081243416518,PRIORITY,Ibu Rumah Tangga,Bogor,Sumatera Utara,2017-12-02,7,True,537,14500000
226,CST000226,Qori Manurung,M,1972-11-29,qorimanuru754@yahoo.com,085133339521,RETAIL,TNI/POLRI,Cirebon,Kalimantan Timur,2015-04-08,16,True,791,37500000
227,CST000227,Cahyo Gunawan,M,1988-04-20,cahyogunaw323@mail.com,087847284639,RETAIL,Pelajar/Mahasiswa,Malang,Bali,2023-12-03,2,True,601,46500000
228,CST000228,Putra Prasetyo,M,2001-06-28,putraprase324@gmail.com,081236915594,RETAIL,Pensiunan,Semarang,Banten,2020-04-26,16,False,575,26000000
229,CST000229,Qori Wahyudi,M,1973-11-20,qoriwahyud718@outlook.com,085264729293,PRIORITY,Pensiunan,Semarang,Bali,2019-05-27,14,True,500,12000000
230,CST000230,Qori Lestari,M,1955-11-16,qorilestar432@mail.com,082188574489,RETAIL,TNI/POLRI,Tangerang,DKI Jakarta,2013-12-17,7,True,643,43000000
231,CST000231,Putra Manurung,M,1985-01-09,putramanur370@outlook.com,087784506159,RETAIL,Karyawan Swasta,Palembang,Sumatera Utara,2015-10-30,11,True,649,50000000
232,CST000232,Yuli Kusuma,F,1989-03-09,yulikusuma294@mail.com,082125699611,RETAIL,Wirausaha,Bogor,Sumatera Utara,2023-10-07,21,True,536,41500000
233,CST000233,Eka Safitri,F,1994-11-30,ekasafitri766@icloud.com,087776220234,PRIORITY,TNI/POLRI,Depok,Jawa Tengah,2018-02-23,13,True,432,33000000
234,CST000234,Budi Sihombing,M,1990-08-14,budisihomb784@gmail.com,081349216433,RETAIL,Ibu Rumah Tangga,Manado,Jawa Tengah,2021-10-02,5,True,487,4500000
235,CST000235,Wahyu Hidayat,M,1984-03-05,wahyuhiday479@icloud.com,085187282997,RETAIL,Pelajar/Mahasiswa,Solo,Kalimantan Timur,2020-09-05,21,True,865,25000000
236,CST000236,Nita Setiawan,F,1963-01-13,nitasetiaw316@outlook.com,085742400825,RETAIL,PNS,Malang,Kepulauan Riau,2019-11-29,16,True,792,30500000
237,CST000237,Putri Setiawan,F,1955-08-25,putrisetia383@yahoo.com,085786632663,RETAIL,Pelajar/Mahasiswa,Manado,Jawa Timur,2022-04-18,17,True,865,42000000
238,CST000238,Feni Simanjuntak,F,2002-09-21,fenisimanj423@yahoo.com,081322417974,RETAIL,Ibu Rumah Tangga,Depok,Sumatera Utara,2016-01-12,1,True,896,37000000
239,CST000239,Fajar Prasetyo,M,1980-04-23,fajarprase129@mail.com,081231207356,RETAIL,Ibu Rumah Tangga,Pekanbaru,Riau,2016-01-15,23,True,569,8000000
240,CST000240,Agus Hartono,M,1990-03-16,agusharton557@mail.com,082134601367,RETAIL,PNS,Depok,Riau,2011-08-08,24,True,666,45500000
241,CST000241,Qori Purnomo,M,1983-01-01,qoripurnom163@gmail.com,087781474350,PRIORITY,Wirausaha,Medan,Jawa Timur,2017-03-31,21,True,407,13500000
242,CST000242,Olga Prasetyo,F,1990-07-05,olgapraset10@gmail.com,087879251327,RETAIL,Profesional,Manado,DKI Jakarta,2015-06-15,2,True,478,47500000
243,CST000243,Rizki Gunawan,M,1975-11-16,rizkigunaw572@outlook.com,085830652407,RETAIL,Pensiunan,Banjarmasin,DI Yogyakarta,2017-02-07,16,True,495,37500000
244,CST000244,Gita Manurung,F,1997-01-08,gitamanuru889@icloud.com,087721827448,RETAIL,PNS,Manado,Bali,2016-03-05,13,True,852,4000000
245,CST000245,Ulfa Lubis,F,1976-06-03,ulfalubis739@gmail.com,087763878294,RETAIL,Profesional,Medan,Jawa Barat,2017-03-12,17,True,422,11000000
246,CST000246,Cahyo Wijaya,M,1973-02-16,cahyowijay498@yahoo.com,081309678994,RETAIL,Wirausaha,Balikpapan,DI Yogyakarta,2012-05-26,3,True,871,16000000
247,CST000247,Zara Safitri,F,1962-03-05,zarasafitr821@gmail.com,085286509480,RETAIL,Pensiunan,Bandung,Jawa Timur,2020-07-01,17,True,771,17500000
248,CST000248,Citra Wibowo,F,2002-03-17,citrawibow584@yahoo.com,087786195761,RETAIL,Karyawan Swasta,Banjarmasin,Sumatera Selatan,2015-07-31,17,True,480,37000000
249,CST000249,Zara Hidayat,F,1983-04-10,zarahidaya333@outlook.com,085765939836,RETAIL,Pensiunan,Pekanbaru,Riau,2022-05-04,15,False,400,49000000
250,CST000250,Kevin Lubis,M,1956-06-18,kevinlubis139@outlook.com,081243350488,RETAIL,Karyawan Swasta,Medan,DKI Jakarta,2021-08-11,15,True,470,19500000
251,CST000251,Yuli Nasution,F,1977-06-01,yulinasuti263@outlook.com,081396931572,RETAIL,TNI/POLRI,Balikpapan,Kalimantan Timur,2015-03-24,10,True,813,39500000
252,CST000252,Rina Sihombing,F,1960-01-07,rinasihomb357@mail.com,085713906048,RETAIL,Karyawan Swasta,Bogor,Bali,2017-07-02,23,True,425,46000000
253,CST000253,Kartika Sihombing,F,2000-04-12,kartikasih228@mail.com,085162251790,RETAIL,Pensiunan,Bandung,Sumatera Selatan,2012-01-08,17,True,757,11000000
254,CST000254,Qori Siregar,M,1972-10-09,qorisirega405@icloud.com,082289833146,RETAIL,TNI/POLRI,Medan,Kalimantan Timur,2020-12-10,14,True,578,15000000
255,CST000255,Hana Lubis,F,1957-03-04,hanalubis174@outlook.com,087879270335,RETAIL,TNI/POLRI,Medan,DI Yogyakarta,2016-11-02,2,True,717,12000000
256,CST000256,Siti Saputra,F,1964-12-25,sitisaputr461@mail.com,081253833884,RETAIL,Karyawan Swasta,Cirebon,DKI Jakarta,2016-11-04,13,True,739,36500000
257,CST000257,Joko Rahayu,M,1960-05-23,jokorahayu206@icloud.com,085107016451,RETAIL,Pelajar/Mahasiswa,Semarang,Sumatera Selatan,2016-05-15,17,False,450,23000000
258,CST000258,Xena Lubis,F,2002-09-09,xenalubis191@yahoo.com,087778003845,RETAIL,Karyawan Swasta,Jakarta,Sumatera Utara,2011-12-23,22,True,720,22000000
259,CST000259,Rudi Hartono,M,1960-07-24,rudiharton900@mail.com,081284325621,RETAIL,Wirausaha,Denpasar,Jawa Timur,2015-10-12,19,True,896,22500000
260,CST000260,Kartika Siregar,F,1966-10-27,kartikasir669@yahoo.com,087883248262,RETAIL,Karyawan Swasta,Bogor,Jawa Barat,2014-08-21,18,True,768,10500000
261,CST000261,Lukman Anggraini,M,1968-01-21,lukmanangg784@outlook.com,085764742312,RETAIL,Pensiunan,Balikpapan,Sulawesi Selatan,2010-08-30,20,True,518,17500000
262,CST000262,Maman Kusuma,M,1997-10-04,mamankusum515@icloud.com,085852677223,RETAIL,Pelajar/Mahasiswa,Jakarta,Banten,2013-01-03,14,True,743,15500000
263,CST000263,Eko Rahayu,M,1994-05-30,ekorahayu502@outlook.com,085836609656,RETAIL,PNS,Solo,Jawa Barat,2023-11-03,15,True,849,5500000
264,CST000264,Rudi Siregar,M,1990-06-29,rudisirega572@mail.com,087703476447,RETAIL,Pensiunan,Balikpapan,DKI Jakarta,2010-11-18,23,True,472,32500000
265,CST000265,Rina Manurung,F,1999-12-01,rinamanuru185@icloud.com,087726657027,RETAIL,Wirausaha,Yogyakarta,Jawa Barat,2012-07-16,9,True,732,48500000
266,CST000266,Xander Manurung,M,1966-01-31,xandermanu117@mail.com,085218689268,RETAIL,Karyawan Swasta,Bogor,Sulawesi Selatan,2012-01-18,22,True,483,12000000
267,CST000267,Zaki Panjaitan,M,1959-08-09,zakipanjai316@outlook.com,085842123094,RETAIL,Ibu Rumah Tangga,Malang,Bali,2019-05-31,1,True,652,18000000
268,CST000268,Tono Harahap,M,1997-09-05,tonoharaha420@mail.com,081399038498,PRIORITY,Wirausaha,Surabaya,Jawa Tengah,2020-03-06,5,True,578,5000000
269,CST000269,Cahyo Wijaya,M,1981-10-10,cahyowijay943@gmail.com,081216224999,RETAIL,Karyawan Swasta,Yogyakarta,DI Yogyakarta,2017-06-05,19,True,418,8500000
270,CST000270,Gita Hidayat,F,1988-12-30,gitahidaya777@mail.com,087714721458,RETAIL,Wirausaha,Depok,Sulawesi Selatan,2011-07-09,2,True,773,43000000
271,CST000271,Qori Manurung,M,1980-10-06,qorimanuru624@outlook.com,085189952997,RETAIL,Ibu Rumah Tangga,Malang,Kepulauan Riau,2019-07-31,6,True,519,48000000
272,CST000272,Citra Santoso,F,1965-08-09,citrasanto477@gmail.com,082296605583,RETAIL,Wirausaha,Palembang,Banten,2010-07-16,3,True,659,38000000
273,CST000273,Ulfa Santoso,F,1965-03-19,ulfasantos350@mail.com,087890235577,RETAIL,Karyawan Swasta,Malang,Jawa Tengah,2017-06-23,21,True,842,37000000
274,CST000274,Kartika Lestari,F,1992-02-20,kartikales856@icloud.com,085195880395,RETAIL,Profesional,Bandung,Jawa Tengah,2011-04-04,9,True,573,27000000
275,CST000275,Tono Lubis,M,1989-12-13,tonolubis610@gmail.com,085150461735,RETAIL,Pensiunan,Depok,Bali,2014-03-16,10,True,591,5000000
276,CST000276,Eko Kusuma,M,1994-10-24,ekokusuma26@mail.com,087723578452,RETAIL,TNI/POLRI,Solo,Kalimantan Timur,2021-05-08,5,True,418,32000000
277,CST000277,Sari Permata,F,2001-11-11,saripermat5@outlook.com,081291570184,RETAIL,Pensiunan,Manado,Jawa Timur,2012-08-06,11,True,546,20500000
278,CST000278,Ulfa Mulyono,F,1965-07-22,ulfamulyon153@yahoo.com,085110988138,RETAIL,Profesional,Makassar,Jawa Tengah,2016-02-12,23,True,693,18500000
279,CST000279,Eko Nugroho,M,1985-05-22,ekonugroho455@gmail.com,082107016016,RETAIL,Ibu Rumah Tangga,Balikpapan,Sumatera Utara,2022-02-15,10,True,501,48500000
280,CST000280,Eko Sihombing,M,1996-10-11,ekosihombi135@gmail.com,085817477332,PRIORITY,Pensiunan,Pekanbaru,Sumatera Selatan,2022-09-26,6,True,740,24000000
281,CST000281,Kartika Gunawan,F,1957-09-18,kartikagun487@gmail.com,085277245992,RETAIL,Pelajar/Mahasiswa,Medan,Sumatera Utara,2011-06-20,18,True,805,22000000
282,CST000282,Indah Nasution,F,1992-02-03,indahnasut636@yahoo.com,087727615396,RETAIL,Pelajar/Mahasiswa,Pontianak,Kepulauan Riau,2015-05-09,11,True,520,14000000
283,CST000283,Yanuar Panjaitan,M,1998-08-28,yanuarpanj607@icloud.com,085858172461,RETAIL,Pelajar/Mahasiswa,Bogor,Riau,2012-07-25,21,True,446,16500000
284,CST000284,Dimas Nasution,M,1955-01-07,dimasnasut677@yahoo.com,085884699733,RETAIL,Profesional,Palembang,Sulawesi Selatan,2013-04-16,22,True,882,30500000
285,CST000285,Rina Nasution,F,1955-09-24,rinanasuti523@mail.com,082140580085,RETAIL,Pensiunan,Jakarta,Jawa Timur,2023-09-19,14,True,601,43000000
286,CST000286,Sari Purnomo,F,1991-06-05,saripurnom446@icloud.com,082227238656,RETAIL,Karyawan Swasta,Bekasi,DKI Jakarta,2018-07-23,3,True,473,49000000
287,CST000287,Rini Wahyudi,F,1967-03-08,riniwahyud141@mail.com,085896927868,PRIORITY,Pelajar/Mahasiswa,Pekanbaru,Jawa Timur,2011-11-25,6,True,403,39500000
288,CST000288,Xena Manurung,F,1976-03-28,xenamanuru276@mail.com,087795009751,RETAIL,TNI/POLRI,Bekasi,DI Yogyakarta,2021-04-03,24,True,839,20500000
289,CST000289,Maya Kusuma,F,2001-12-14,mayakusuma91@yahoo.com,085818949058,RETAIL,Ibu Rumah Tangga,Yogyakarta,Bali,2023-09-07,16,True,569,29500000
290,CST000290,Vera Nugroho,F,1980-12-11,veranugroh37@icloud.com,085194079290,RETAIL,Pensiunan,Balikpapan,DKI Jakarta,2013-10-04,10,True,464,35000000
291,CST000291,Cahyo Lestari,M,1979-12-05,cahyolesta136@icloud.com,085144019292,RETAIL,Profesional,Tangerang,Banten,2015-08-27,23,True,492,36500000
292,CST000292,Lukman Kusuma,M,1968-01-06,lukmankusu957@yahoo.com,085866372395,RETAIL,Pensiunan,Medan,DKI Jakarta,2023-05-11,6,True,643,22000000
293,CST000293,Tini Sihombing,F,2002-10-10,tinisihomb389@mail.com,085842860476,RETAIL,PNS,Medan,Bali,2015-03-30,21,True,832,30500000
294,CST000294,Gita Hartono,F,1978-12-17,gitaharton262@icloud.com,085773938525,RETAIL,PNS,Bandung,DKI Jakarta,2012-03-16,14,True,453,46500000
295,CST000295,Hana Setiawan,F,1980-06-01,hanasetiaw198@gmail.com,081291093911,RETAIL,Karyawan Swasta,Batam,Kalimantan Timur,2015-08-26,25,True,689,14500000
296,CST000296,Xander Rahayu,M,1977-09-23,xanderraha479@gmail.com,085846542140,RETAIL,Profesional,Surabaya,Banten,2016-08-10,9,True,435,34000000
297,CST000297,Umar Purnomo,M,1971-01-04,umarpurnom112@yahoo.com,087763917410,RETAIL,Pensiunan,Yogyakarta,DKI Jakarta,2021-01-13,16,True,727,3000000
298,CST000298,Wahyu Purnomo,M,1978-11-26,wahyupurno717@outlook.com,085790877661,RETAIL,PNS,Batam,DI Yogyakarta,2013-05-26,25,True,690,37000000
299,CST000299,Gita Harahap,F,1982-03-03,gitaharaha57@gmail.com,085285174328,RETAIL,Pelajar/Mahasiswa,Cirebon,Jawa Timur,2018-12-26,10,True,858,9500000
300,CST000300,Liana Kusuma,F,1994-04-17,lianakusum144@gmail.com,082209376184,RETAIL,Ibu Rumah Tangga,Jakarta,DKI Jakarta,2014-04-02,11,True,803,49000000
