account_id,account_no,account_type,product_name,currency,open_date,close_date,status,interest_rate,customer_id,branch_id
272,00000000272,TABUNGAN,Tabungan Junior,IDR,2011-09-21,,ACTIVE,5.58,179,2
273,00000000273,TABUNGAN,Tabungan Junior,IDR,2010-01-01,,ACTIVE,6.43,180,11
274,00000000274,DEPOSITO,Deposito 1 Bulan,IDR,2019-07-25,,ACTIVE,6.49,180,11
275,00000000275,TABUNGAN,Tabungan Reguler,IDR,2015-08-07,,ACTIVE,1.08,181,24
276,00000000276,DEPOSITO,Deposito 1 Bulan,USD,2010-09-11,,ACTIVE,1.08,181,24
277,00000000277,TABUNGAN,Tabungan Reguler,IDR,2015-06-09,,ACTIVE,7.27,181,24
278,00000000278,GIRO,Giro Reguler,IDR,2011-04-22,,ACTIVE,1.83,182,23
279,00000000279,TABUNGAN,Tabungan Online,IDR,2021-02-02,,ACTIVE,2.3,182,23
280,00000000280,TABUNGAN,Tabungan Online,IDR,2018-06-08,,ACTIVE,1.68,183,22
281,00000000281,TABUNGAN,Tabungan Bisnis,IDR,2011-04-12,,ACTIVE,3.41,184,17
282,00000000282,GIRO,Giro Reguler,IDR,2017-07-27,,ACTIVE,5.94,185,24
283,00000000283,TABUNGAN,Tabungan Reguler,IDR,2016-09-24,,ACTIVE,4.39,186,6
284,00000000284,DEPOSITO,Deposito 6 Bulan,IDR,2021-03-13,,ACTIVE,4.4,187,23
285,00000000285,GIRO,Giro Bisnis,IDR,2021-01-12,,ACTIVE,0.83,187,23
286,00000000286,TABUNGAN,Tabungan Bisnis,IDR,2016-07-01,,ACTIVE,1.46,187,23
287,00000000287,TABUNGAN,Tabungan Online,IDR,2013-04-02,,ACTIVE,4.27,188,3
288,00000000288,TABUNGAN,Tabungan Reguler,IDR,2010-12-24,,ACTIVE,5.11,188,3
289,00000000289,TABUNGAN,Tabungan Online,IDR,2019-03-19,,ACTIVE,0.94,188,3
290,00000000290,DEPOSITO,Deposito 1 Bulan,IDR,2012-08-11,,ACTIVE,4.27,189,16
291,00000000291,GIRO,Giro Reguler,IDR,2010-03-28,2022-03-26,CLOSED,2.04,189,16
292,00000000292,GIRO,Giro Reguler,IDR,2013-06-16,,ACTIVE,3.77,190,16
293,00000000293,TABUNGAN,Tabungan Reguler,IDR,2011-01-24,,ACTIVE,2.76,191,8
294,00000000294,GIRO,Giro Bisnis,IDR,2019-09-13,2024-10-28,CLOSED,1.28,192,23
295,00000000295,TABUNGAN,Tabungan Online,IDR,2010-02-14,,ACTIVE,2.49,193,19
296,00000000296,TABUNGAN,Tabungan Reguler,IDR,2018-02-18,,ACTIVE,3.88,193,19
297,00000000297,GIRO,Giro Valas,IDR,2019-08-07,,ACTIVE,6.09,194,14
298,00000000298,TABUNGAN,Tabungan Bisnis,IDR,2022-05-30,,ACTIVE,1.94,194,14
299,00000000299,DEPOSITO,Deposito 3 Bulan,IDR,2013-05-22,,ACTIVE,3.04,195,22
300,00000000300,GIRO,Giro Bisnis,USD,2021-12-29,,ACTIVE,7.31,195,22
301,00000000301,TABUNGAN,Tabungan Reguler,IDR,2021-10-01,,ACTIVE,2.92,195,22
302,00000000302,TABUNGAN,Tabungan Online,IDR,2016-06-05,,ACTIVE,7.42,196,2
303,00000000303,TABUNGAN,Tabungan Junior,IDR,2013-12-15,,ACTIVE,1.4,197,23
304,00000000304,GIRO,Giro Valas,IDR,2012-02-26,,ACTIVE,3.94,198,6
305,00000000305,TABUNGAN,Tabungan Junior,IDR,2019-01-18,,ACTIVE,3.29,199,11
306,00000000306,TABUNGAN,Tabungan Bisnis,IDR,2020-04-07,,ACTIVE,6.69,199,11
307,00000000307,TABUNGAN,Tabungan Online,IDR,2012-10-06,,ACTIVE,3.39,200,7
308,00000000308,DEPOSITO,Deposito 6 Bulan,IDR,2019-02-07,,ACTIVE,6.61,200,7
309,00000000309,TABUNGAN,Tabungan Junior,USD,2012-12-23,,ACTIVE,3.92,201,18
310,00000000310,TABUNGAN,Tabungan Bisnis,IDR,2023-11-18,,ACTIVE,6.14,202,21
311,00000000311,TABUNGAN,Tabungan Reguler,IDR,2018-09-08,,ACTIVE,7.02,202,21
312,00000000312,TABUNGAN,Tabungan Reguler,IDR,2022-07-15,,ACTIVE,1.9,202,21
313,00000000313,TABUNGAN,Tabungan Reguler,IDR,2011-04-04,,ACTIVE,2.55,203,19
314,00000000314,TABUNGAN,Tabungan Junior,USD,2015-05-28,,ACTIVE,2.44,203,19
315,00000000315,TABUNGAN,Tabungan Online,IDR,2019-04-16,2025-04-09,CLOSED,3.19,204,22
316,00000000316,TABUNGAN,Tabungan Reguler,IDR,2020-07-19,,ACTIVE,4.77,205,1
317,00000000317,TABUNGAN,Tabungan Reguler,IDR,2022-06-09,,ACTIVE,3.92,206,21
318,00000000318,TABUNGAN,Tabungan Online,IDR,2013-08-02,,ACTIVE,1.82,207,10
319,00000000319,TABUNGAN,Tabungan Reguler,IDR,2017-03-11,,ACTIVE,4.86,208,4
320,00000000320,TABUNGAN,Tabungan Online,IDR,2021-01-04,,ACTIVE,5.92,208,4
321,00000000321,TABUNGAN,Tabungan Online,IDR,2020-11-14,,ACTIVE,2.78,209,18
322,00000000322,TABUNGAN,Tabungan Junior,IDR,2017-09-22,,ACTIVE,7.23,210,15
323,00000000323,TABUNGAN,Tabungan Reguler,IDR,2018-04-18,,ACTIVE,3.78,211,15
324,00000000324,GIRO,Giro Valas,IDR,2022-05-27,,ACTIVE,0.59,212,13
325,00000000325,TABUNGAN,Tabungan Reguler,IDR,2023-12-17,,ACTIVE,1.11,213,14
326,00000000326,TABUNGAN,Tabungan Reguler,USD,2016-06-29,,DORMANT,0.52,214,2
327,00000000327,TABUNGAN,Tabungan Bisnis,IDR,2016-03-01,,ACTIVE,4.73,215,17
328,00000000328,TABUNGAN,Tabungan Junior,IDR,2013-06-15,,ACTIVE,4.5,216,2
329,00000000329,DEPOSITO,Deposito 12 Bulan,IDR,2015-12-13,,ACTIVE,4.47,216,2
330,00000000330,TABUNGAN,Tabungan Reguler,IDR,2013-12-30,,ACTIVE,3.39,217,24
331,00000000331,TABUNGAN,Tabungan Bisnis,IDR,2019-11-05,,ACTIVE,1.93,218,13
332,00000000332,TABUNGAN,Tabungan Bisnis,IDR,2023-10-23,,ACTIVE,4.47,219,18
333,00000000333,GIRO,Giro Reguler,IDR,2022-12-23,,ACTIVE,3.49,220,21
334,00000000334,TABUNGAN,Tabungan Bisnis,IDR,2011-11-20,,ACTIVE,6.05,220,21
335,00000000335,GIRO,Giro Bisnis,IDR,2022-05-19,,ACTIVE,2.74,221,16
336,00000000336,TABUNGAN,Tabungan Reguler,IDR,2018-07-23,,ACTIVE,4.55,222,13
337,00000000337,TABUNGAN,Tabungan Reguler,IDR,2015-05-19,,ACTIVE,1.59,223,17
338,00000000338,TABUNGAN,Tabungan Junior,IDR,2015-05-26,,ACTIVE,0.53,223,17
339,00000000339,TABUNGAN,Tabungan Junior,IDR,2023-09-11,,ACTIVE,0.67,224,9
340,00000000340,DEPOSITO,Deposito 12 Bulan,IDR,2019-10-08,,ACTIVE,6.18,225,7
341,00000000341,GIRO,Giro Bisnis,IDR,2010-12-17,,ACTIVE,4.74,226,16
342,00000000342,GIRO,Giro Reguler,IDR,2014-07-18,,DORMANT,3.9,226,16
343,00000000343,DEPOSITO,Deposito 3 Bulan,IDR,2021-10-17,,ACTIVE,0.8,227,2
344,00000000344,TABUNGAN,Tabungan Junior,IDR,2023-08-27,,ACTIVE,4.92,228,16
345,00000000345,TABUNGAN,Tabungan Online,IDR,2021-09-29,,ACTIVE,4.05,229,14
346,00000000346,GIRO,Giro Valas,IDR,2014-03-22,,ACTIVE,4.04,230,7
347,00000000347,TABUNGAN,Tabungan Online,IDR,2019-07-03,,ACTIVE,6.69,230,7
348,00000000348,DEPOSITO,Deposito 3 Bulan,IDR,2021-09-29,,ACTIVE,5.59,231,11
349,00000000349,TABUNGAN,Tabungan Online,IDR,2022-03-17,,DORMANT,3.46,232,21
350,00000000350,GIRO,Giro Valas,IDR,2023-05-21,,ACTIVE,4.77,233,13
351,00000000351,GIRO,Giro Reguler,IDR,2023-07-24,,ACTIVE,4.22,233,13
352,00000000352,TABUNGAN,Tabungan Bisnis,IDR,2023-11-10,,ACTIVE,6.86,234,5
353,00000000353,DEPOSITO,Deposito 6 Bulan,IDR,2022-11-12,2025-02-28,CLOSED,4.24,235,21
354,00000000354,TABUNGAN,Tabungan Bisnis,IDR,2015-09-20,,DORMANT,3.71,235,21
355,00000000355,TABUNGAN,Tabungan Reguler,IDR,2018-09-05,,ACTIVE,4.03,235,21
356,00000000356,GIRO,Giro Bisnis,IDR,2019-04-23,,ACTIVE,4.55,236,16
357,00000000357,TABUNGAN,Tabungan Online,IDR,2014-12-29,,ACTIVE,5.42,237,17
358,00000000358,GIRO,Giro Valas,IDR,2021-10-02,,ACTIVE,6.39,237,17
359,00000000359,TABUNGAN,Tabungan Online,IDR,2019-05-20,,DORMANT,1.06,238,1
360,00000000360,TABUNGAN,Tabungan Reguler,IDR,2020-11-30,,ACTIVE,1.9,239,23
361,00000000361,TABUNGAN,Tabungan Reguler,IDR,2016-05-13,,ACTIVE,3.21,239,23
362,00000000362,GIRO,Giro Valas,IDR,2023-04-30,,ACTIVE,1.28,240,24
363,00000000363,TABUNGAN,Tabungan Reguler,IDR,2020-01-31,,ACTIVE,3.84,241,21
364,00000000364,GIRO,Giro Reguler,IDR,2013-01-09,2019-12-14,CLOSED,3.58,241,21
365,00000000365,TABUNGAN,Tabungan Reguler,IDR,2018-12-29,,ACTIVE,3.64,241,21
366,00000000366,GIRO,Giro Valas,IDR,2013-02-11,,ACTIVE,2.72,242,2
367,00000000367,TABUNGAN,Tabungan Bisnis,IDR,2017-02-02,,ACTIVE,6.02,243,16
368,00000000368,TABUNGAN,Tabungan Reguler,USD,2023-09-08,,ACTIVE,7.38,244,13
369,00000000369,DEPOSITO,Deposito 1 Bulan,IDR,2016-02-01,2023-07-22,CLOSED,7.42,245,17
370,00000000370,TABUNGAN,Tabungan Junior,IDR,2021-08-04,,ACTIVE,4.18,246,3
371,00000000371,DEPOSITO,Deposito 12 Bulan,IDR,2013-01-10,,ACTIVE,6.67,247,17
372,00000000372,GIRO,Giro Reguler,IDR,2021-03-28,,ACTIVE,7.38,247,17
373,00000000373,TABUNGAN,Tabungan Bisnis,IDR,2015-01-31,,ACTIVE,0.86,247,17
374,00000000374,TABUNGAN,Tabungan Reguler,IDR,2021-01-02,,ACTIVE,4.56,248,17
375,00000000375,GIRO,Giro Valas,IDR,2013-04-08,,ACTIVE,0.72,248,17
376,00000000376,TABUNGAN,Tabungan Online,IDR,2013-05-02,,ACTIVE,4.96,248,17
377,00000000377,GIRO,Giro Reguler,IDR,2011-09-11,,ACTIVE,0.54,249,15
378,00000000378,GIRO,Giro Valas,IDR,2018-10-19,,ACTIVE,2.88,250,15
379,00000000379,TABUNGAN,Tabungan Online,IDR,2010-11-14,,ACTIVE,6.48,251,10
380,00000000380,GIRO,Giro Valas,IDR,2016-09-08,,ACTIVE,0.53,252,23
381,00000000381,TABUNGAN,Tabungan Online,IDR,2012-12-05,,ACTIVE,0.9,253,17
382,00000000382,TABUNGAN,Tabungan Online,IDR,2013-07-17,,ACTIVE,3.3,253,17
383,00000000383,TABUNGAN,Tabungan Online,IDR,2020-01-14,,ACTIVE,1.33,254,14
384,00000000384,GIRO,Giro Bisnis,IDR,2012-02-03,,ACTIVE,0.73,254,14
385,00000000385,TABUNGAN,Tabungan Online,USD,2013-12-13,,DORMANT,2.3,255,2
386,00000000386,DEPOSITO,Deposito 12 Bulan,IDR,2024-06-30,,DORMANT,5.22,256,13
387,00000000387,TABUNGAN,Tabungan Bisnis,IDR,2017-03-05,,ACTIVE,6.45,257,17
388,00000000388,TABUNGAN,Tabungan Reguler,IDR,2011-11-01,,ACTIVE,4.51,257,17
389,00000000389,TABUNGAN,Tabungan Online,IDR,2014-04-24,,ACTIVE,6.8,257,17
390,00000000390,TABUNGAN,Tabungan Junior,IDR,2022-08-24,,ACTIVE,5.21,258,22
391,00000000391,TABUNGAN,Tabungan Junior,IDR,2021-11-15,,ACTIVE,6.54,259,19
392,00000000392,GIRO,Giro Reguler,IDR,2016-02-21,,ACTIVE,7.26,259,19
393,00000000393,GIRO,Giro Bisnis,IDR,2020-04-09,,ACTIVE,2.1,260,18
394,00000000394,TABUNGAN,Tabungan Bisnis,IDR,2023-04-22,,ACTIVE,7.14,261,20
395,00000000395,GIRO,Giro Valas,IDR,2024-06-07,,DORMANT,6.79,261,20
396,00000000396,TABUNGAN,Tabungan Online,IDR,2015-11-15,,DORMANT,3.87,262,14
397,00000000397,DEPOSITO,Deposito 6 Bulan,IDR,2014-09-26,,ACTIVE,3.37,262,14
398,00000000398,TABUNGAN,Tabungan Online,IDR,2010-06-28,2023-04-29,CLOSED,2.54,262,14
399,00000000399,DEPOSITO,Deposito 3 Bulan,IDR,2013-09-14,,ACTIVE,1.42,263,15
400,00000000400,TABUNGAN,Tabungan Bisnis,USD,2019-07-03,,ACTIVE,5.92,264,23
401,00000000401,TABUNGAN,Tabungan Reguler,IDR,2016-05-17,,ACTIVE,3.79,265,9
402,00000000402,DEPOSITO,Deposito 6 Bulan,IDR,2022-09-27,,ACTIVE,2.96,265,9
403,00000000403,GIRO,Giro Valas,IDR,2017-11-09,,ACTIVE,2.51,265,9
404,00000000404,TABUNGAN,Tabungan Online,IDR,2011-04-03,,ACTIVE,0.64,266,22
405,00000000405,TABUNGAN,Tabungan Junior,IDR,2011-08-06,,ACTIVE,2.55,266,22
406,00000000406,TABUNGAN,Tabungan Bisnis,IDR,2020-02-02,,ACTIVE,5.7,266,22
407,00000000407,TABUNGAN,Tabungan Reguler,IDR,2013-07-02,,ACTIVE,1.78,267,1
408,00000000408,TABUNGAN,Tabungan Reguler,IDR,2012-02-15,,ACTIVE,3.97,268,5
409,00000000409,DEPOSITO,Deposito 12 Bulan,IDR,2014-11-17,,ACTIVE,6.49,269,19
410,00000000410,DEPOSITO,Deposito 1 Bulan,IDR,2018-04-28,,DORMANT,3.19,270,2
411,00000000411,GIRO,Giro Bisnis,IDR,2019-01-29,,ACTIVE,6.64,271,6
412,00000000412,GIRO,Giro Reguler,USD,2017-07-04,,ACTIVE,4.18,272,3
413,00000000413,GIRO,Giro Valas,USD,2010-11-25,,ACTIVE,4.99,273,21
414,00000000414,DEPOSITO,Deposito 6 Bulan,IDR,2021-03-09,,DORMANT,1.84,274,9
415,00000000415,GIRO,Giro Reguler,IDR,2014-05-18,,ACTIVE,2.44,275,10
416,00000000416,DEPOSITO,Deposito 6 Bulan,IDR,2022-03-26,,ACTIVE,4.48,276,5
417,00000000417,GIRO,Giro Reguler,IDR,2013-04-17,,ACTIVE,2.96,277,11
418,00000000418,DEPOSITO,Deposito 6 Bulan,IDR,2017-01-13,,ACTIVE,6.32,278,23
419,00000000419,TABUNGAN,Tabungan Junior,IDR,2018-02-06,,ACTIVE,7.33,279,10
420,00000000420,GIRO,Giro Reguler,IDR,2022-11-17,,ACTIVE,4.99,279,10
421,00000000421,GIRO,Giro Reguler,IDR,2017-05-23,,ACTIVE,1.16,279,10
422,00000000422,TABUNGAN,Tabungan Reguler,IDR,2024-02-21,,ACTIVE,6.0,280,6
423,00000000423,DEPOSITO,Deposito 6 Bulan,IDR,2019-07-07,,ACTIVE,5.19,281,18
424,00000000424,GIRO,Giro Bisnis,IDR,2011-04-08,,ACTIVE,2.78,282,11
425,00000000425,DEPOSITO,Deposito 12 Bulan,IDR,2011-03-14,,ACTIVE,0.52,282,11
426,00000000426,GIRO,Giro Reguler,IDR,2018-08-05,,ACTIVE,4.94,283,21
427,00000000427,TABUNGAN,Tabungan Online,IDR,2021-03-03,,ACTIVE,6.88,283,21
428,00000000428,DEPOSITO,Deposito 1 Bulan,IDR,2020-09-02,,ACTIVE,1.64,283,21
429,00000000429,TABUNGAN,Tabungan Reguler,IDR,2022-02-02,,ACTIVE,1.85,284,22
430,00000000430,TABUNGAN,Tabungan Bisnis,IDR,2015-08-19,,ACTIVE,4.66,285,14
431,00000000431,TABUNGAN,Tabungan Online,IDR,2017-01-29,,ACTIVE,1.92,286,3
432,00000000432,DEPOSITO,Deposito 12 Bulan,IDR,2013-03-01,,ACTIVE,2.98,287,6
433,00000000433,TABUNGAN,Tabungan Bisnis,IDR,2024-04-08,,ACTIVE,2.74,288,24
434,00000000434,TABUNGAN,Tabungan Reguler,IDR,2022-02-24,,ACTIVE,0.71,288,24
435,00000000435,DEPOSITO,Deposito 1 Bulan,IDR,2019-09-30,,ACTIVE,2.42,289,16
436,00000000436,TABUNGAN,Tabungan Reguler,IDR,2019-04-17,,ACTIVE,5.6,290,10
437,00000000437,GIRO,Giro Valas,IDR,2010-03-20,,ACTIVE,2.14,290,10
438,00000000438,TABUNGAN,Tabungan Online,IDR,2010-01-09,,ACTIVE,3.15,291,23
439,00000000439,TABUNGAN,Tabungan Online,IDR,2020-05-08,,ACTIVE,1.85,291,23
440,00000000440,TABUNGAN,Tabungan Online,USD,2023-03-10,,ACTIVE,0.91,291,23
441,00000000441,DEPOSITO,Deposito 3 Bulan,IDR,2017-04-11,,ACTIVE,5.98,292,6
442,00000000442,GIRO,Giro Valas,IDR,2014-03-03,,ACTIVE,3.43,293,21
443,00000000443,TABUNGAN,Tabungan Bisnis,IDR,2018-06-01,,ACTIVE,3.74,293,21
444,00000000444,TABUNGAN,Tabungan Bisnis,IDR,2017-03-22,,ACTIVE,7.16,294,14
445,00000000445,DEPOSITO,Deposito 12 Bulan,IDR,2011-07-30,,ACTIVE,7.04,294,14
446,00000000446,GIRO,Giro Reguler,IDR,2012-07-01,,ACTIVE,0.85,295,25
447,00000000447,GIRO,Giro Reguler,IDR,2012-09-24,,ACTIVE,3.72,295,25
448,00000000448,TABUNGAN,Tabungan Online,IDR,2016-01-15,,ACTIVE,6.48,296,9
449,00000000449,DEPOSITO,Deposito 1 Bulan,IDR,2019-08-30,,DORMANT,3.39,297,16
450,00000000450,DEPOSITO,Deposito 12 Bulan,IDR,2018-09-08,,ACTIVE,0.98,298,25
451,00000000451,DEPOSITO,Deposito 12 Bulan,IDR,2021-06-20,,ACTIVE,3.78,299,10
452,00000000452,DEPOSITO,Deposito 3 Bulan,IDR,2021-05-28,,ACTIVE,2.94,300,11
453,00000000453,GIRO,Giro Valas,IDR,2021-11-29,,DORMANT,3.63,300,11
454,00000000454,DEPOSITO,Deposito 3 Bulan,IDR,2014-03-16,,ACTIVE,0.75,301,21
455,00000000455,TABUNGAN,Tabungan Bisnis,IDR,2017-04-11,,ACTIVE,1.31,302,24
456,00000000456,TABUNGAN,Tabungan Junior,IDR,2014-11-06,,ACTIVE,6.35,302,24
457,00000000457,DEPOSITO,Deposito 3 Bulan,IDR,2011-06-26,,ACTIVE,2.56,303,5
458,00000000458,TABUNGAN,Tabungan Reguler,IDR,2023-08-30,,ACTIVE,3.44,304,14
459,00000000459,TABUNGAN,Tabungan Junior,IDR,2011-04-04,,ACTIVE,5.12,304,14
460,00000000460,DEPOSITO,Deposito 12 Bulan,USD,2019-02-27,,ACTIVE,2.06,305,8
461,00000000461,DEPOSITO,Deposito 1 Bulan,IDR,2011-05-29,,ACTIVE,4.56,306,25
462,00000000462,TABUNGAN,Tabungan Online,IDR,2010-08-04,,ACTIVE,5.64,306,25
463,00000000463,TABUNGAN,Tabungan Reguler,IDR,2011-05-07,,ACTIVE,2.06,307,4
464,00000000464,TABUNGAN,Tabungan Reguler,USD,2021-02-03,,ACTIVE,7.34,308,7
465,00000000465,TABUNGAN,Tabungan Reguler,IDR,2019-09-26,,ACTIVE,7.45,309,8
466,00000000466,TABUNGAN,Tabungan Reguler,IDR,2024-05-13,,ACTIVE,2.66,309,8
467,00000000467,GIRO,Giro Bisnis,IDR,2018-09-20,,ACTIVE,6.35,310,2
468,00000000468,TABUNGAN,Tabungan Online,IDR,2019-03-07,,DORMANT,2.9,311,1
469,00000000469,TABUNGAN,Tabungan Reguler,IDR,2022-06-08,,ACTIVE,3.89,312,20
470,00000000470,TABUNGAN,Tabungan Reguler,IDR,2020-11-10,,ACTIVE,1.08,313,25
471,00000000471,TABUNGAN,Tabungan Reguler,IDR,2021-08-30,,ACTIVE,4.76,313,25
472,00000000472,TABUNGAN,Tabungan Online,IDR,2016-12-15,,ACTIVE,1.2,314,18
473,00000000473,TABUNGAN,Tabungan Junior,USD,2021-05-08,,ACTIVE,4.51,315,7
474,00000000474,TABUNGAN,Tabungan Bisnis,IDR,2019-01-19,,ACTIVE,7.38,316,21
475,00000000475,GIRO,Giro Bisnis,IDR,2020-08-14,,ACTIVE,1.66,317,23
476,00000000476,TABUNGAN,Tabungan Bisnis,IDR,2023-11-03,,ACTIVE,5.36,318,18
477,00000000477,TABUNGAN,Tabungan Reguler,IDR,2012-01-19,,ACTIVE,6.5,319,15
478,00000000478,DEPOSITO,Deposito 6 Bulan,IDR,2016-03-14,,ACTIVE,4.86,320,8
479,00000000479,TABUNGAN,Tabungan Junior,IDR,2018-04-07,,DORMANT,3.79,321,23
480,00000000480,TABUNGAN,Tabungan Online,IDR,2021-04-23,,ACTIVE,6.78,321,23
481,00000000481,TABUNGAN,Tabungan Junior,IDR,2014-12-11,,ACTIVE,5.67,322,19
482,00000000482,DEPOSITO,Deposito 12 Bulan,IDR,2017-11-02,,ACTIVE,2.78,322,19
483,00000000483,DEPOSITO,Deposito 3 Bulan,IDR,2010-02-23,,ACTIVE,5.47,323,13
484,00000000484,TABUNGAN,Tabungan Reguler,USD,2017-04-25,,ACTIVE,4.13,324,1
485,00000000485,DEPOSITO,Deposito 3 Bulan,IDR,2016-07-25,2024-03-05,CLOSED,1.81,324,1
486,00000000486,DEPOSITO,Deposito 3 Bulan,IDR,2019-11-20,,ACTIVE,0.66,325,15
487,00000000487,GIRO,Giro Bisnis,IDR,2013-07-12,,DORMANT,5.57,325,15
488,00000000488,DEPOSITO,Deposito 3 Bulan,IDR,2011-05-11,,ACTIVE,1.51,326,11
489,00000000489,TABUNGAN,Tabungan Bisnis,IDR,2019-03-03,,ACTIVE,3.09,327,5
490,00000000490,GIRO,Giro Reguler,IDR,2010-07-20,,ACTIVE,6.31,328,10
491,00000000491,TABUNGAN,Tabungan Bisnis,IDR,2019-12-15,,ACTIVE,4.31,328,10
492,00000000492,GIRO,Giro Reguler,IDR,2014-09-29,,ACTIVE,4.63,329,22
493,00000000493,DEPOSITO,Deposito 6 Bulan,IDR,2020-08-07,2020-10-09,CLOSED,1.79,329,22
494,00000000494,DEPOSITO,Deposito 3 Bulan,IDR,2011-09-09,,ACTIVE,7.39,330,12
495,00000000495,DEPOSITO,Deposito 6 Bulan,IDR,2018-10-03,,ACTIVE,6.42,330,12
496,00000000496,GIRO,Giro Bisnis,IDR,2018-09-22,,ACTIVE,2.79,330,12
497,00000000497,TABUNGAN,Tabungan Bisnis,IDR,2013-06-08,2018-01-16,CLOSED,6.32,331,19
498,00000000498,TABUNGAN,Tabungan Online,IDR,2023-03-11,,ACTIVE,3.63,332,24
499,00000000499,DEPOSITO,Deposito 3 Bulan,IDR,2018-06-08,2023-04-14,CLOSED,2.34,332,24
500,00000000500,GIRO,Giro Valas,IDR,2021-11-14,,ACTIVE,3.17,333,22
501,00000000501,DEPOSITO,Deposito 12 Bulan,IDR,2018-06-22,2020-07-20,CLOSED,5.41,334,14
502,00000000502,TABUNGAN,Tabungan Junior,IDR,2011-04-14,,ACTIVE,4.69,334,14
503,00000000503,GIRO,Giro Reguler,IDR,2013-12-14,,ACTIVE,2.6,334,14
504,00000000504,TABUNGAN,Tabungan Reguler,IDR,2013-10-09,,DORMANT,6.73,335,1
505,00000000505,DEPOSITO,Deposito 1 Bulan,IDR,2018-08-09,,ACTIVE,3.72,336,9
506,00000000506,TABUNGAN,Tabungan Junior,IDR,2023-05-14,,ACTIVE,5.96,336,9
507,00000000507,TABUNGAN,Tabungan Bisnis,IDR,2021-05-21,,ACTIVE,1.97,337,5
508,00000000508,TABUNGAN,Tabungan Junior,IDR,2012-07-14,,ACTIVE,5.48,338,12
509,00000000509,GIRO,Giro Valas,IDR,2019-05-07,,ACTIVE,7.1,338,12
510,00000000510,TABUNGAN,Tabungan Bisnis,IDR,2021-04-24,,ACTIVE,5.39,339,8
511,00000000511,TABUNGAN,Tabungan Online,IDR,2023-04-06,,ACTIVE,4.09,339,8
512,00000000512,TABUNGAN,Tabungan Reguler,IDR,2012-08-18,,ACTIVE,5.73,340,16
513,00000000513,TABUNGAN,Tabungan Reguler,IDR,2020-05-18,,ACTIVE,2.1,340,16
514,00000000514,GIRO,Giro Bisnis,IDR,2018-01-01,,ACTIVE,0.9,341,10
515,00000000515,TABUNGAN,Tabungan Reguler,IDR,2012-12-24,,ACTIVE,2.66,342,10
516,00000000516,TABUNGAN,Tabungan Bisnis,IDR,2013-02-25,,ACTIVE,6.61,342,10
517,00000000517,DEPOSITO,Deposito 1 Bulan,IDR,2013-09-28,2018-08-24,CLOSED,1.31,343,21
518,00000000518,GIRO,Giro Reguler,IDR,2013-10-03,,ACTIVE,0.57,344,4
519,00000000519,TABUNGAN,Tabungan Online,IDR,2010-12-15,2012-07-05,CLOSED,6.37,345,1
520,00000000520,TABUNGAN,Tabungan Junior,IDR,2015-01-22,,ACTIVE,0.63,346,8
521,00000000521,TABUNGAN,Tabungan Junior,IDR,2020-01-25,,ACTIVE,6.71,346,8
522,00000000522,TABUNGAN,Tabungan Reguler,IDR,2023-05-21,,ACTIVE,3.22,347,12
523,00000000523,GIRO,Giro Reguler,IDR,2011-11-06,,ACTIVE,3.76,347,12
524,00000000524,GIRO,Giro Bisnis,IDR,2013-07-07,2019-11-05,CLOSED,5.49,348,23
525,00000000525,TABUNGAN,Tabungan Junior,IDR,2019-09-25,,ACTIVE,2.96,349,3
526,00000000526,TABUNGAN,Tabungan Reguler,USD,2014-08-22,,ACTIVE,3.45,349,3
527,00000000527,TABUNGAN,Tabungan Bisnis,IDR,2011-07-13,2024-06-14,CLOSED,1.34,349,3
528,00000000528,TABUNGAN,Tabungan Bisnis,IDR,2011-09-04,,ACTIVE,1.38,350,21
529,00000000529,GIRO,Giro Valas,IDR,2014-07-22,,ACTIVE,1.55,351,22
530,00000000530,GIRO,Giro Reguler,IDR,2016-12-09,,ACTIVE,3.44,352,20
531,00000000531,TABUNGAN,Tabungan Reguler,IDR,2015-05-11,,ACTIVE,5.13,352,20
532,00000000532,DEPOSITO,Deposito 3 Bulan,IDR,2018-02-12,,ACTIVE,2.74,352,20
533,00000000533,TABUNGAN,Tabungan Bisnis,IDR,2010-08-15,,ACTIVE,3.14,353,7
534,00000000534,TABUNGAN,Tabungan Junior,IDR,2016-12-15,,ACTIVE,3.04,354,13
535,00000000535,TABUNGAN,Tabungan Bisnis,IDR,2015-01-19,,ACTIVE,5.52,355,22
536,00000000536,TABUNGAN,Tabungan Bisnis,IDR,2018-09-18,,ACTIVE,4.01,355,22
537,00000000537,DEPOSITO,Deposito 3 Bulan,IDR,2010-06-24,,ACTIVE,2.94,355,22
538,00000000538,DEPOSITO,Deposito 1 Bulan,IDR,2023-07-19,2023-08-04,CLOSED,5.86,356,9
539,00000000539,TABUNGAN,Tabungan Reguler,IDR,2020-03-28,,ACTIVE,6.97,356,9
540,00000000540,GIRO,Giro Reguler,IDR,2020-08-12,,ACTIVE,3.24,357,6
541,00000000541,TABUNGAN,Tabungan Bisnis,USD,2024-04-18,,ACTIVE,5.22,358,6
542,00000000542,DEPOSITO,Deposito 12 Bulan,IDR,2024-04-10,,ACTIVE,1.5,359,1
543,00000000543,DEPOSITO,Deposito 1 Bulan,IDR,2020-11-26,,ACTIVE,5.22,360,2
